category,name,price,old_price,discount,product_url,image_url,description;
"سكن كير,ماسك شعر فارمسي,د.ع8.000,not available,not available,https://ayatstore0.com/product/%d9%85%d8%a7%d8%b3%d9%83-%d8%b4%d8%b9%d8%b1-%d9%81%d8%a7%d8%b1%d9%85%d8%b3%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,مرطب يد فارمسي,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d9%85%d8%b1%d8%b7%d8%a8-%d9%8a%d8%af-%d9%81%d8%a7%d8%b1%d9%85%d8%b3%d9%8a-2/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,مرطب يد فارمسي,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d9%85%d8%b1%d8%b7%d8%a8-%d9%8a%d8%af-%d9%81%d8%a7%d8%b1%d9%85%d8%b3%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,تونر كوزركس,د.ع18.000,not available,not available,https://ayatstore0.com/product/%d8%aa%d9%88%d9%86%d8%b1-%d9%83%d9%88%d8%b2%d8%b1%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,سيروم كوزركس,د.ع22.000,د.ع22.000,not available,https://ayatstore0.com/product/%d8%b3%d9%8a%d8%b1%d9%88%d9%85-%d9%83%d9%88%d8%b2%d8%b1%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,غسول كوزركس,د.ع12.000,د.ع12.000,not available,https://ayatstore0.com/product/%d8%ba%d8%b3%d9%88%d9%84-%d9%83%d9%88%d8%b2%d8%b1%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,مرطب كوزركس,د.ع23.000,not available,not available,https://ayatstore0.com/product/%d9%85%d8%b1%d8%b7%d8%a8-%d9%83%d9%88%d8%b2%d8%b1%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"سكن كير,سيروم بيوتي اوف جونسن,د.ع25.000,not available,not available,https://ayatstore0.com/product/%d8%b3%d9%8a%d8%b1%d9%88%d9%85-%d8%a8%d9%8a%d9%88%d8%aa%d9%8a-%d8%a7%d9%88%d9%81-%d8%ac%d9%88%d9%86%d8%b3%d9%86/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر اسود 13 برو ماكس,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d8%a7%d8%b3%d9%88%d8%af-13-%d8%a8%d8%b1%d9%88-%d9%85%d8%a7%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر لماع 15 برو ماكس,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%84%d9%85%d8%a7%d8%b9-15-%d8%a8%d8%b1%d9%88-%d9%85%d8%a7%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر فراشات 12 برو ماكس,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%81%d8%b1%d8%a7%d8%b4%d8%a7%d8%aa-12-%d8%a8%d8%b1%d9%88-%d9%85%d8%a7%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر وردة شفاف 14 العادي,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%88%d8%b1%d8%af%d8%a9-%d8%b4%d9%81%d8%a7%d9%81-14-%d8%a7%d9%84%d8%b9%d8%a7%d8%af%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر جناح الفراشة 14 برو ماكس,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d8%ac%d9%86%d8%a7%d8%ad-%d8%a7%d9%84%d9%81%d8%b1%d8%a7%d8%b4%d8%a9-14-%d8%a8%d8%b1%d9%88-%d9%85%d8%a7%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر فراشات 14 العادي,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%81%d8%b1%d8%a7%d8%b4%d8%a7%d8%aa-14-%d8%a7%d9%84%d8%b9%d8%a7%d8%af%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر قلوب 12 برو,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%82%d9%84%d9%88%d8%a8-12-%d8%a8%d8%b1%d9%88-2/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر قلوب 12 العادي,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%82%d9%84%d9%88%d8%a8-12-%d8%a7%d9%84%d8%b9%d8%a7%d8%af%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر قلوب 11 برو,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%82%d9%84%d9%88%d8%a8-11-%d8%a8%d8%b1%d9%88-2/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كفرات,كفر قلوب 12 برو ماكس,د.ع5.000,د.ع5.000,not available,https://ayatstore0.com/product/%d9%83%d9%81%d8%b1-%d9%82%d9%84%d9%88%d8%a8-12-%d8%a8%d8%b1%d9%88-%d9%85%d8%a7%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,بكج بيوتي بلندر,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d8%a8%d9%83%d8%ac-%d8%a8%d9%8a%d9%88%d8%aa%d9%8a-%d8%a8%d9%84%d9%86%d8%af%d8%b1/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش 6 قطع,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-6-%d9%82%d8%b7%d8%b9/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش مكياج 10 قطع,د.ع8.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d9%85%d9%83%d9%8a%d8%a7%d8%ac-10-%d9%82%d8%b7%d8%b9/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش حاجب,د.ع1.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d8%ad%d8%a7%d8%ac%d8%a8/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش شخصيات سانريو,د.ع1.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d8%b4%d8%ae%d8%b5%d9%8a%d8%a7%d8%aa-%d8%b3%d8%a7%d9%86%d8%b1%d9%8a%d9%88/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش ماي ميلودي,د.ع2.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d9%85%d8%a7%d9%8a-%d9%85%d9%8a%d9%84%d9%88%d8%af%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش مكياج,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d9%85%d9%83%d9%8a%d8%a7%d8%ac/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,سفنجات البسكويت,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d8%b3%d9%81%d9%86%d8%ac%d8%a7%d8%aa-%d8%a7%d9%84%d8%a8%d8%b3%d9%83%d9%88%d9%8a%d8%aa-%f0%9f%92%95/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,سفنجات بسكويت,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d8%b3%d9%81%d9%86%d8%ac%d8%a7%d8%aa-%d8%a8%d8%b3%d9%83%d9%88%d9%8a%d8%aa/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش فاكس,د.ع5.000,د.ع5.000,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d9%81%d8%a7%d9%83%d8%b3/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,فرش مني,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d9%81%d8%b1%d8%b4-%d9%85%d9%86%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"فرش,بكج سفنجات,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d8%a8%d9%83%d8%ac-%d8%b3%d9%81%d9%86%d8%ac%d8%a7%d8%aa/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,لعبة ستيكر,د.ع2.000,not available,not available,https://ayatstore0.com/product/%d9%84%d8%b9%d8%a8%d8%a9-%d8%b3%d8%aa%d9%8a%d9%83%d8%b1/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,باقة  العاب,د.ع15.000,not available,not available,https://ayatstore0.com/product/%d8%a8%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d8%a8/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,جداحة,د.ع5.000,not available,not available,https://ayatstore0.com/product/%d8%ac%d8%af%d8%a7%d8%ad%d8%a9/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,ستاند هاتف باندا,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d8%b3%d8%aa%d8%a7%d9%86%d8%af-%d9%87%d8%a7%d8%aa%d9%81-%d8%a8%d8%a7%d9%86%d8%af%d8%a7/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,مراية  هيلو كيتي,د.ع3.000,not available,not available,https://ayatstore0.com/product/%d9%85%d8%b1%d8%a7%d9%8a%d8%a9-%d9%87%d9%8a%d9%84%d9%88-%d9%83%d9%8a%d8%aa%d9%8a/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,لينك ضوء,د.ع6.000,not available,not available,https://ayatstore0.com/product/%d9%84%d9%8a%d9%86%d9%83-%d8%b6%d9%88%d8%a1-2/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,لينك ضوء,د.ع6.000,not available,not available,https://ayatstore0.com/product/%d9%84%d9%8a%d9%86%d9%83-%d8%b6%d9%88%d8%a1/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,ضوء الفضاء,د.ع20.000,not available,not available,https://ayatstore0.com/product/%d8%b6%d9%88%d8%a1-%d8%a7%d9%84%d9%81%d8%b6%d8%a7%d8%a1/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
"كلشي وكلاشي,سماعات,د.ع10.000,not available,not available,https://ayatstore0.com/product/%d8%b3%d9%85%d8%a7%d8%b9%d8%a7%d8%aa-%d8%a7%d9%8a%d8%b1%d8%af%d8%b1%d9%88%d8%a8/,""data:image/svg+xml";"base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIzMDAiIGhlaWdodD0iNDAwIiB2aWV3Qm94PSIwIDAgMzAwIDQwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4="",not available"
